image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000146112.jpg,A man wearing biking apparel standing inside a building with his bike.
dataset/data/coco/val2014/COCO_val2014_000000055002.jpg,An aerial view of an open toilet seat that someone is standing in front of.
dataset/data/coco/val2014/COCO_val2014_000000579593.jpg,A giraffe walking through dead bushes and grass.
dataset/data/coco/val2014/COCO_val2014_000000560879.jpg,Many people on a tropical beach flying kites.
dataset/data/coco/val2014/COCO_val2014_000000150538.jpg,A lone man sitting on a bench on hill next to a large tree
dataset/data/coco/val2014/COCO_val2014_000000560373.jpg,A tan dog with sky blue eyes posing for a picture with a man sitting on a chair in the background.
dataset/data/coco/val2014/COCO_val2014_000000144941.jpg,A tiled bathroom with a potted plant as a center piece.
dataset/data/coco/val2014/COCO_val2014_000000570981.jpg,A kitchen with a cabinet separated from a sink.
dataset/data/coco/val2014/COCO_val2014_000000254172.jpg,A woman standing in front of the Eiffel Tower surrounded by photo shopped animals.
dataset/data/coco/val2014/COCO_val2014_000000045208.jpg,a black cat sitting in a white bathtube looking down
dataset/data/coco/val2014/COCO_val2014_000000133503.jpg,A double decker bus driving while it snows.
dataset/data/coco/val2014/COCO_val2014_000000562150.jpg,A little girl holding a kitten next to a blue fence.
dataset/data/coco/val2014/COCO_val2014_000000347925.jpg,Two giraffes standing beside each other next to a fence.
dataset/data/coco/val2014/COCO_val2014_000000385181.jpg,A white dish with a tomato based casserole
dataset/data/coco/val2014/COCO_val2014_000000200365.jpg,A plate with two hot dogs and a cup of coke on a table next to a bike.
dataset/data/coco/val2014/COCO_val2014_000000543660.jpg,A public rest room with a black and white checkered floor.
dataset/data/coco/val2014/COCO_val2014_000000378727.jpg,Person on motorbike  with speed detector showing 26.
dataset/data/coco/val2014/COCO_val2014_000000434060.jpg,A bunch of sheep in a large field.
dataset/data/coco/val2014/COCO_val2014_000000055955.jpg,a motorcycle parked in a pile of rocks
dataset/data/coco/val2014/COCO_val2014_000000246004.jpg,a couple sitting on a couch with a teddy bear
dataset/data/coco/val2014/COCO_val2014_000000541086.jpg,An ornate vase with a handle sitting on a table.
dataset/data/coco/val2014/COCO_val2014_000000295756.jpg,A row of porcelain sinks in a public bathroom.
dataset/data/coco/val2014/COCO_val2014_000000511145.jpg,A motorcycle racer on a track leaning into a curve.
dataset/data/coco/val2014/COCO_val2014_000000579593.jpg,a giraffe walking through the brush in the savannah 
dataset/data/coco/val2014/COCO_val2014_000000017379.jpg,A football game on TV reflects in a bathroom mirror.
dataset/data/coco/val2014/COCO_val2014_000000558642.jpg,a bowl of fruit and pastry on a table
dataset/data/coco/val2014/COCO_val2014_000000147740.jpg,A woman walking while carrying bananas on her hat.
dataset/data/coco/val2014/COCO_val2014_000000255654.jpg,"Commode scene, probably commercial establishment, outside of USA."
dataset/data/coco/val2014/COCO_val2014_000000254172.jpg,a group of animals standing in front of the eiffel tower
dataset/data/coco/val2014/COCO_val2014_000000436130.jpg,A small kitchen cluttered with a variety of kitchen items.
dataset/data/coco/val2014/COCO_val2014_000000561578.jpg,a brick clock tower in the middle of a street
dataset/data/coco/val2014/COCO_val2014_000000315191.jpg,An airplane in the sky doing a trick.
dataset/data/coco/val2014/COCO_val2014_000000150538.jpg,A man sitting on a bench by a tree.
dataset/data/coco/val2014/COCO_val2014_000000110560.jpg,A plain bathroom sink with a vanity mirror.
dataset/data/coco/val2014/COCO_val2014_000000332607.jpg,A young women sits on a kitchen counter holding a glass of wine.
dataset/data/coco/val2014/COCO_val2014_000000178084.jpg,A motorcycle being held up slightly by its back tire.
dataset/data/coco/val2014/COCO_val2014_000000395978.jpg,Two workers are digging near an airport runway.
dataset/data/coco/val2014/COCO_val2014_000000570981.jpg,A kitchen is under construction with a washer being installed under the sink.
dataset/data/coco/val2014/COCO_val2014_000000194832.jpg,"An empty bus has tartan seats, and a wooden floor."
dataset/data/coco/val2014/COCO_val2014_000000255654.jpg,A toilet stall with green marble walls and a painting.
dataset/data/coco/val2014/COCO_val2014_000000043997.jpg,A row of wall mounted sinks in a restroom.
dataset/data/coco/val2014/COCO_val2014_000000091263.jpg,A woman making sandwiches on a kitchen counter top.
dataset/data/coco/val2014/COCO_val2014_000000347925.jpg,Two giraffes eating leaves from a tall tree in a man made habitat.
dataset/data/coco/val2014/COCO_val2014_000000535483.jpg,A woman riding her bike down a farm road.
dataset/data/coco/val2014/COCO_val2014_000000046011.jpg,An small airplane sitting on the runway unoccupied. 
dataset/data/coco/val2014/COCO_val2014_000000312175.jpg,A woman standing outside with her black luggage.
dataset/data/coco/val2014/COCO_val2014_000000553588.jpg,A tall building with a lot of windows and a clock. 
dataset/data/coco/val2014/COCO_val2014_000000099425.jpg,A large crowd of motorcycle enthusiasts at a motorcycle event.
dataset/data/coco/val2014/COCO_val2014_000000385181.jpg,A serving of prepared food sits on a modern plate.
dataset/data/coco/val2014/COCO_val2014_000000303321.jpg,A biker with a helmet on is standing behind two motorcycles.
dataset/data/coco/val2014/COCO_val2014_000000295756.jpg,A collections of pedestal sinks along a wall.
dataset/data/coco/val2014/COCO_val2014_000000497504.jpg,A walkway suspended over a street with a clock mounted to it.
dataset/data/coco/val2014/COCO_val2014_000000084064.jpg,A bathroom with white tile and a beige toilet.   
dataset/data/coco/val2014/COCO_val2014_000000571518.jpg,A framed picture of a bunch of bananas.
dataset/data/coco/val2014/COCO_val2014_000000031019.jpg,A crowd of people walking down a street next to a traffic light.
dataset/data/coco/val2014/COCO_val2014_000000423769.jpg,A green bathroom with a mirror and a pink sink.
dataset/data/coco/val2014/COCO_val2014_000000035525.jpg,Man in a restaurant kitchen preparing a meal.
dataset/data/coco/val2014/COCO_val2014_000000150538.jpg,A person is sitting on a bench under a tree.
dataset/data/coco/val2014/COCO_val2014_000000465664.jpg,A 787 Jet Airplane sitting on a runway at an airport.
dataset/data/coco/val2014/COCO_val2014_000000127668.jpg,A large truck drives up to an airplane.
dataset/data/coco/val2014/COCO_val2014_000000085632.jpg,A small bathroom with a white toilet sitting next to a sink.
dataset/data/coco/val2014/COCO_val2014_000000167724.jpg,A woman holding a big spoon while cooking spaghetti.
dataset/data/coco/val2014/COCO_val2014_000000243204.jpg,A person is holding a spatula near slices of bread on a stove.
dataset/data/coco/val2014/COCO_val2014_000000375916.jpg,A compact bathroom with vessel sink and toilet.
dataset/data/coco/val2014/COCO_val2014_000000177101.jpg,A plane is sitting on the tarmac as the sun rises or sets.
dataset/data/coco/val2014/COCO_val2014_000000150144.jpg,A woman wearing a pink dress holding an umbrella.
dataset/data/coco/val2014/COCO_val2014_000000093703.jpg,a white and blue jet is flying in some clouds
dataset/data/coco/val2014/COCO_val2014_000000512334.jpg,An airplane sitting in front of a group of people.
dataset/data/coco/val2014/COCO_val2014_000000143582.jpg,Rider leaning close to the ground on a motorcycle. 
dataset/data/coco/val2014/COCO_val2014_000000043092.jpg,a computer on a desk surrounded by papers
dataset/data/coco/val2014/COCO_val2014_000000340511.jpg,A kitchen filled with pots and pans under a microwave.
dataset/data/coco/val2014/COCO_val2014_000000415874.jpg,"A pizza sitting on top of a table with olives, sausage and cheese."
dataset/data/coco/val2014/COCO_val2014_000000146112.jpg,A man speaking into a microphone on a stage with a bicycle and dressed in cyclist gear.
dataset/data/coco/val2014/COCO_val2014_000000385181.jpg,a square white plate with some colorful food in it
dataset/data/coco/val2014/COCO_val2014_000000556230.jpg,"a kitchen has a chrome stove and oven with white cabinets.
"
dataset/data/coco/val2014/COCO_val2014_000000541086.jpg,a black gold and white vase sitting on a counter
dataset/data/coco/val2014/COCO_val2014_000000394517.jpg,a shower door a sink a mirror and an outlet
dataset/data/coco/val2014/COCO_val2014_000000043092.jpg,A desktop computer sitting on top of a desk.
dataset/data/coco/val2014/COCO_val2014_000000471858.jpg,A hipster standing behind a motorcycle in front of a building.
dataset/data/coco/val2014/COCO_val2014_000000007288.jpg,An electronic toilet that has the seat up.
dataset/data/coco/val2014/COCO_val2014_000000541783.jpg,A motorcycle traveling down a dirt path with trees on either side.
dataset/data/coco/val2014/COCO_val2014_000000043092.jpg,An office desk with a computer turned on and a telephone and papers.
dataset/data/coco/val2014/COCO_val2014_000000105177.jpg,A kitchen filled with clutter and appliances and a flight of stars.
dataset/data/coco/val2014/COCO_val2014_000000085632.jpg,"The bathroom has a toilet, sink, and cupboard."
dataset/data/coco/val2014/COCO_val2014_000000173350.jpg,Two small dogs standing in a restroom next to a toilet.
dataset/data/coco/val2014/COCO_val2014_000000569652.jpg,There are large stacks of kitchenware neatly arranged on the stainless stail counter.
dataset/data/coco/val2014/COCO_val2014_000000337044.jpg,a man is preparing to herd a flock of sheep
dataset/data/coco/val2014/COCO_val2014_000000571857.jpg,two people are camping out in the desert
dataset/data/coco/val2014/COCO_val2014_000000120340.jpg,A man putting a bike on the front of a metro bus.
dataset/data/coco/val2014/COCO_val2014_000000375916.jpg,A small bathroom with a toilet and a sink.
dataset/data/coco/val2014/COCO_val2014_000000105177.jpg,A small white kitchen with brown wood floor.
dataset/data/coco/val2014/COCO_val2014_000000347740.jpg,A bathroom with a shower curtain over the tub next to a white toilet.
dataset/data/coco/val2014/COCO_val2014_000000368900.jpg,A cluttered room filled with a tv and a kitchen. 
dataset/data/coco/val2014/COCO_val2014_000000263687.jpg,a person in an office setting sitting in a chair
dataset/data/coco/val2014/COCO_val2014_000000426053.jpg,a bathroom with a toilet and a sink
dataset/data/coco/val2014/COCO_val2014_000000385181.jpg,a close up of a white plate of food on a table
dataset/data/coco/val2014/COCO_val2014_000000436130.jpg,a kitchen with a stove a refrigerator and some cupbords
dataset/data/coco/val2014/COCO_val2014_000000556230.jpg,a kitchen with a stove a microwave and cupboards
dataset/data/coco/val2014/COCO_val2014_000000312175.jpg,a person with travel luggage next to a car
dataset/data/coco/val2014/COCO_val2014_000000325958.jpg,A motorcyclist sitting by a sign with mountains across the way.
dataset/data/coco/val2014/COCO_val2014_000000271970.jpg,A small white church with a clock on the side of it's tower sitting on the end of a street 
dataset/data/coco/val2014/COCO_val2014_000000005412.jpg,a light brown bathroom with drawers sink and toilet
dataset/data/coco/val2014/COCO_val2014_000000512334.jpg,a white jet and some people are walking around it 
dataset/data/coco/val2014/COCO_val2014_000000147518.jpg,A tissue box on top of a toilet in a bathroom.
dataset/data/coco/val2014/COCO_val2014_000000200365.jpg,Two hotdogs with mustard on a plate with a soft drink sitting on a table with a bike nearby.
dataset/data/coco/val2014/COCO_val2014_000000543660.jpg,Two toilet stalls in a bathroom with a black and white checkered floor.
dataset/data/coco/val2014/COCO_val2014_000000147740.jpg,A woman carrying a bunch of bananas on her head walking down a street.
dataset/data/coco/val2014/COCO_val2014_000000512334.jpg,A plane on the runway with several people around it.
dataset/data/coco/val2014/COCO_val2014_000000263687.jpg,Man sitting in blue chair smiling while another stands in the back.
dataset/data/coco/val2014/COCO_val2014_000000553588.jpg,An image of a sky scraper building in the city
dataset/data/coco/val2014/COCO_val2014_000000426053.jpg,Bathroom photo of toilet and sink and rather dirty floor.
dataset/data/coco/val2014/COCO_val2014_000000147518.jpg,an image of a clean full bathroom 
dataset/data/coco/val2014/COCO_val2014_000000368900.jpg,a room with a television set  a stool and some pictures
dataset/data/coco/val2014/COCO_val2014_000000035525.jpg,A man in the kitchen looking around at items
dataset/data/coco/val2014/COCO_val2014_000000541783.jpg,Blurred photo of motorbike giving impression of movement away from viewer.
dataset/data/coco/val2014/COCO_val2014_000000471488.jpg,Two motorcyclists driving on a street with parked vehicles.
dataset/data/coco/val2014/COCO_val2014_000000356145.jpg,two people with a motorcycle and trailer parked by a waterfall.
dataset/data/coco/val2014/COCO_val2014_000000147740.jpg,Woman carrying a bunch of bananas on top of her hat. 
dataset/data/coco/val2014/COCO_val2014_000000426053.jpg,A bathroom with a sink trash can and toilet
dataset/data/coco/val2014/COCO_val2014_000000234590.jpg,"a bathroom with towels , lights, and a sink that is clean "
dataset/data/coco/val2014/COCO_val2014_000000055002.jpg,"Metal commode from above, photographer's shoes visible. "
dataset/data/coco/val2014/COCO_val2014_000000094745.jpg,Young man holding a tennis racket while standing in front of a fence.
dataset/data/coco/val2014/COCO_val2014_000000315191.jpg,A plane leaves a long contrail in the air.
dataset/data/coco/val2014/COCO_val2014_000000556230.jpg,Stainless steel industrial stove sitting in a white and black kitchen.
dataset/data/coco/val2014/COCO_val2014_000000091263.jpg,A woman is in the kitchen making sandwiches.
dataset/data/coco/val2014/COCO_val2014_000000511145.jpg,"Racing motorbike on turn leaning over, dressed in blue and light green uniform."
dataset/data/coco/val2014/COCO_val2014_000000150538.jpg,A MAN IS SITTING ALONE ON A PARK BENCH
dataset/data/coco/val2014/COCO_val2014_000000439837.jpg,"Kitchen scene, grey counter top on one side, whitish on the other and black sink with long neck faucet."
dataset/data/coco/val2014/COCO_val2014_000000320249.jpg,THERE IS A MOTORCYLCE WITH PEOPLE STANDING ON THE SIDE OF THE STREET 
dataset/data/coco/val2014/COCO_val2014_000000394517.jpg,A BATHROOM WTH A SHOWER AND A SINK IN IT
dataset/data/coco/val2014/COCO_val2014_000000246004.jpg,"Serious looking couple with light brown Teddy bear, side sun light."
dataset/data/coco/val2014/COCO_val2014_000000436130.jpg,A child's play kitchen right next to a real kitchen.
dataset/data/coco/val2014/COCO_val2014_000000512334.jpg,Airplane at airport terminal getting ready to arrive or depart.
dataset/data/coco/val2014/COCO_val2014_000000347925.jpg,Two giraffes in a dirt and grass lot standing in the sun.
dataset/data/coco/val2014/COCO_val2014_000000401623.jpg,A nice shower has a glass enclosure and sliding door
dataset/data/coco/val2014/COCO_val2014_000000204507.jpg,THERE ARE TWO PEOPLE THAT ARE STANDING TOGETHER 
dataset/data/coco/val2014/COCO_val2014_000000241888.jpg,"Two toilet stall, one blue and the other orange."
dataset/data/coco/val2014/COCO_val2014_000000091263.jpg,A woman stands in the kitchen preparing a meal
dataset/data/coco/val2014/COCO_val2014_000000413096.jpg,A plane on the runway is being led by a tow cart
dataset/data/coco/val2014/COCO_val2014_000000380756.jpg,A herd of sheep is on the side of the road and a bus drives through.
dataset/data/coco/val2014/COCO_val2014_000000099425.jpg,Pedestrians make their way past motorcycle traffic on a street.
dataset/data/coco/val2014/COCO_val2014_000000482382.jpg,A mans feet and legs are shown as he stands over a black and white toilet. 
dataset/data/coco/val2014/COCO_val2014_000000334291.jpg,A woman cooks dinner while three people stand at a counter in the kitchen.
dataset/data/coco/val2014/COCO_val2014_000000014921.jpg,There are pictures of flowers in the bathroom.
dataset/data/coco/val2014/COCO_val2014_000000512334.jpg,The airplane is at the gate at an airport.
dataset/data/coco/val2014/COCO_val2014_000000413096.jpg,Large airplane being tugged by a small airport vehicle. 
dataset/data/coco/val2014/COCO_val2014_000000146112.jpg,Man in cycling clothes drinking beside his bicycle. 
dataset/data/coco/val2014/COCO_val2014_000000264121.jpg,THERE IS A PARKED MOTORCYCLE IN THE STREET
dataset/data/coco/val2014/COCO_val2014_000000454203.jpg,"A long, narrow yellow kitchen with black and white floor tiles."
dataset/data/coco/val2014/COCO_val2014_000000454203.jpg,yellow kitchen with black and white floor and pendant light.
dataset/data/coco/val2014/COCO_val2014_000000094745.jpg,Man hitting a ball with a tennis raquet.
dataset/data/coco/val2014/COCO_val2014_000000325958.jpg,A motorcyclist pauses to enjoy a view of mountains.
dataset/data/coco/val2014/COCO_val2014_000000105177.jpg,A kitchen has been organized with many appliances.
dataset/data/coco/val2014/COCO_val2014_000000051844.jpg,four lambs grazing in a fenced in pasture
dataset/data/coco/val2014/COCO_val2014_000000214192.jpg,two motocross racers in the middle of a race
dataset/data/coco/val2014/COCO_val2014_000000043092.jpg,Computer and monitor on messy desk with lots of stuff.
dataset/data/coco/val2014/COCO_val2014_000000017379.jpg,A flat screen TV adorns a bathroom mirror.
dataset/data/coco/val2014/COCO_val2014_000000561578.jpg,There is a small tower in the center of a sidewalk 
dataset/data/coco/val2014/COCO_val2014_000000368900.jpg,A small apartment has many belongings in it
dataset/data/coco/val2014/COCO_val2014_000000541274.jpg,Three giraffes stand close together in their habitat.
dataset/data/coco/val2014/COCO_val2014_000000094745.jpg,A man is swinging to hit a tennis ball
dataset/data/coco/val2014/COCO_val2014_000000144941.jpg,Interior bathroom scene with modern furnishings including a plant.
dataset/data/coco/val2014/COCO_val2014_000000200365.jpg,Two hot dogs sit on a white paper plate near a soda cup which are sitting on a green picnic table while a bike and a silver car are parked nearby.
dataset/data/coco/val2014/COCO_val2014_000000543660.jpg,A restroom features black and white checkered flooring and two toilets of which has a black seat and lid and the other a white seat and lid.
dataset/data/coco/val2014/COCO_val2014_000000053838.jpg,A large plane flies in the sky while a reflection shines from the wings.
dataset/data/coco/val2014/COCO_val2014_000000241888.jpg,Two empty adjacent bathroom stalls painted different colors.
dataset/data/coco/val2014/COCO_val2014_000000053838.jpg,An airplane flying through the sky with a rainbow effect coming off the wings
dataset/data/coco/val2014/COCO_val2014_000000380756.jpg,A bust on an unpaved rock road  that has stopped because of a herd of sheep
dataset/data/coco/val2014/COCO_val2014_000000303321.jpg,A man in a helmet is standing beside two parked motorcyced
dataset/data/coco/val2014/COCO_val2014_000000134096.jpg,A calico cat drinking from a sink faucet.
dataset/data/coco/val2014/COCO_val2014_000000085632.jpg,Bathroom scene with white background and tan accents.
dataset/data/coco/val2014/COCO_val2014_000000453093.jpg,Dirty tiled shower stall and toilet area with a bucket and cup.
dataset/data/coco/val2014/COCO_val2014_000000017379.jpg,A photo of a video game in the middle of a large mirror in a bathroom. 
dataset/data/coco/val2014/COCO_val2014_000000441586.jpg,"MAN ON A CONTRAPTION, SURROUNDED BY A BICYCLE AND ANOTHER PERSON"
dataset/data/coco/val2014/COCO_val2014_000000515289.jpg,People riding bicycles down the road approaching a bird.
dataset/data/coco/val2014/COCO_val2014_000000495984.jpg,The small toilet sits in the corner of the bathroom.
dataset/data/coco/val2014/COCO_val2014_000000401623.jpg," WHITE BATH TUB, WITH TOWEL HANGING OVER THE SIDE"
dataset/data/coco/val2014/COCO_val2014_000000488755.jpg,Two skiers trekking across the terrain in the snow
dataset/data/coco/val2014/COCO_val2014_000000262394.jpg,Motorcycle parked along the street next to a building.
dataset/data/coco/val2014/COCO_val2014_000000570349.jpg,"BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE"
dataset/data/coco/val2014/COCO_val2014_000000053838.jpg,Contrails can be seen from a descending jet. 
dataset/data/coco/val2014/COCO_val2014_000000312175.jpg,a woman with three pieces of luggage outside
dataset/data/coco/val2014/COCO_val2014_000000375916.jpg,Installing a vessel sink in a clean tiled bathroom.
dataset/data/coco/val2014/COCO_val2014_000000243204.jpg,A person bundled in winter clothing and scarf cooking.
dataset/data/coco/val2014/COCO_val2014_000000150144.jpg,A woman wears a costume pink dress with a parasol.
dataset/data/coco/val2014/COCO_val2014_000000325958.jpg,A person on a motorcycle stopping by a sign
dataset/data/coco/val2014/COCO_val2014_000000332607.jpg,A woman sitting on a counter holding a glass of wine.
dataset/data/coco/val2014/COCO_val2014_000000401623.jpg,Renovated bathroom's walk in shower and bath tub
dataset/data/coco/val2014/COCO_val2014_000000312175.jpg,Smiling woman standing with luggage in front of her car
dataset/data/coco/val2014/COCO_val2014_000000309022.jpg,A commercial stainless kitchen with a pot of food cooking. 
dataset/data/coco/val2014/COCO_val2014_000000423769.jpg,"A bathroom with green walls, a pink sink and a door with graffiti on it. "
dataset/data/coco/val2014/COCO_val2014_000000147740.jpg,A woman walks down the street with bananas on her hat
dataset/data/coco/val2014/COCO_val2014_000000345389.jpg, A tall woman is standing in a small kitchen
dataset/data/coco/val2014/COCO_val2014_000000352000.jpg,The large mirror has bright lighting behind it.
dataset/data/coco/val2014/COCO_val2014_000000134096.jpg,Cat attempting to get a drink out of a faucet.
dataset/data/coco/val2014/COCO_val2014_000000026522.jpg,The wooden sauna has a white sink and a sitting stool.
dataset/data/coco/val2014/COCO_val2014_000000133503.jpg,"Snowy city street with red, double decker bus"
dataset/data/coco/val2014/COCO_val2014_000000562150.jpg,Girl in a tank top holding a kitten in her back yard
dataset/data/coco/val2014/COCO_val2014_000000051844.jpg,A black sheep stands among white sheep in a paddock
dataset/data/coco/val2014/COCO_val2014_000000214192.jpg,Two competitors skidding during a dirt bike competition
dataset/data/coco/val2014/COCO_val2014_000000426053.jpg,A toilet with a wooden seat is open.
dataset/data/coco/val2014/COCO_val2014_000000177101.jpg,There is a large plane sitting on the runway at sunset
dataset/data/coco/val2014/COCO_val2014_000000241888.jpg,A blue and white toilet are posted side by side.
dataset/data/coco/val2014/COCO_val2014_000000022718.jpg,The plane came in for a landing as the sun set.
dataset/data/coco/val2014/COCO_val2014_000000095736.jpg,A bird was perched on a car parked in a driveway.
dataset/data/coco/val2014/COCO_val2014_000000299042.jpg,Two sheep are standing side by side behind a fence.
dataset/data/coco/val2014/COCO_val2014_000000280320.jpg,Urinals lined up along one wall with a handicap accessible one at the end.
dataset/data/coco/val2014/COCO_val2014_000000565296.jpg,Long counter in center of room surrounded by grocery cases.
dataset/data/coco/val2014/COCO_val2014_000000135116.jpg,An adult golden retriever standing next to a car.
dataset/data/coco/val2014/COCO_val2014_000000394517.jpg,A small bathroom is photographed in black and white
dataset/data/coco/val2014/COCO_val2014_000000368900.jpg,The front room of an apartment with the basics.
dataset/data/coco/val2014/COCO_val2014_000000380756.jpg,A bus on a gravel road with a herd of sheep on the side of the road.
dataset/data/coco/val2014/COCO_val2014_000000484723.jpg,Lovingly restored antique double decker buses in London
dataset/data/coco/val2014/COCO_val2014_000000099425.jpg,Some motorcycle riders are biking through a festival
dataset/data/coco/val2014/COCO_val2014_000000484723.jpg,Two double deck buses are next to each other
dataset/data/coco/val2014/COCO_val2014_000000483994.jpg,Sheep are standing on a platform with a dog behind them.
dataset/data/coco/val2014/COCO_val2014_000000425221.jpg,A plane is flying away from the airport
dataset/data/coco/val2014/COCO_val2014_000000003661.jpg,A closeup of a group of bananas on a table 
dataset/data/coco/val2014/COCO_val2014_000000334291.jpg, A woman cooking in a kitchen with other people gathered in the kitchen.
dataset/data/coco/val2014/COCO_val2014_000000363048.jpg,There are two people riding on a motorcycle together
dataset/data/coco/val2014/COCO_val2014_000000079930.jpg,A group of three people on a motorcycle driving down the road
dataset/data/coco/val2014/COCO_val2014_000000315191.jpg,An airplane performing sky tricks leaving a trail behind.
dataset/data/coco/val2014/COCO_val2014_000000022718.jpg,An airplane landing in grass during the sun set.
dataset/data/coco/val2014/COCO_val2014_000000095736.jpg,The dashboard of a car parked in front of a house.
dataset/data/coco/val2014/COCO_val2014_000000541086.jpg,There is a small and decorative urn pitcher
dataset/data/coco/val2014/COCO_val2014_000000264121.jpg,A black and silver motorcycle parked in the road.
dataset/data/coco/val2014/COCO_val2014_000000195267.jpg,A person in a red sweatshirt on a motorcycle
dataset/data/coco/val2014/COCO_val2014_000000454203.jpg,The kitchen had a yellow wall and checkered floor. 
dataset/data/coco/val2014/COCO_val2014_000000558642.jpg,"A sweet breakfast includes raspberries, blueberries, and a strawberry. "
dataset/data/coco/val2014/COCO_val2014_000000086426.jpg,A computer screen is lit up on a computer desk.
dataset/data/coco/val2014/COCO_val2014_000000093703.jpg,An airplane with the landing gear down flying in clear skies.
dataset/data/coco/val2014/COCO_val2014_000000553588.jpg,A large building stands in front of a blue sky.
dataset/data/coco/val2014/COCO_val2014_000000147740.jpg,A lady walks down the street with bananas on her head
dataset/data/coco/val2014/COCO_val2014_000000002061.jpg,A public restroom with a  garbage can and shower hose
dataset/data/coco/val2014/COCO_val2014_000000183895.jpg,People watching a plane take off from a runway.
dataset/data/coco/val2014/COCO_val2014_000000347925.jpg,Two giraffes standing in front of a tree.
dataset/data/coco/val2014/COCO_val2014_000000181524.jpg,A gas station and a traffic light. 
dataset/data/coco/val2014/COCO_val2014_000000133503.jpg,A double deck bus is headed down a snowy road.
dataset/data/coco/val2014/COCO_val2014_000000562150.jpg,A young girl is holding a small cat.
dataset/data/coco/val2014/COCO_val2014_000000438999.jpg,Food and a spoon sit on a plate on a table.
dataset/data/coco/val2014/COCO_val2014_000000111076.jpg,A white bathroom with white fixtures and tile floor
dataset/data/coco/val2014/COCO_val2014_000000540354.jpg,This is an a image of a row of urinals.
dataset/data/coco/val2014/COCO_val2014_000000263700.jpg,A man pointing at a police motorcycle  and officer
dataset/data/coco/val2014/COCO_val2014_000000581654.jpg,A  group of sheep with a dog in an arena
dataset/data/coco/val2014/COCO_val2014_000000566038.jpg,A bird sitting on the outside of a window.
dataset/data/coco/val2014/COCO_val2014_000000263687.jpg,A man in a blue shirt sits in his office chair.
dataset/data/coco/val2014/COCO_val2014_000000402626.jpg,A dog chasing several sheep through a pasture.
dataset/data/coco/val2014/COCO_val2014_000000065258.jpg,A makeshift tent is constructed at a camp site.
dataset/data/coco/val2014/COCO_val2014_000000427796.jpg,A counter that has several pitchers and an assortment of knives.
dataset/data/coco/val2014/COCO_val2014_000000465664.jpg,A fence sits around a plane on a runway. 
dataset/data/coco/val2014/COCO_val2014_000000579593.jpg,A baby giraffe walking through a field with no leaves. 
dataset/data/coco/val2014/COCO_val2014_000000303321.jpg,A guy with a helmet on stands next to a motorcycle.
dataset/data/coco/val2014/COCO_val2014_000000072810.jpg,A cat sits on the seat of a bicycle and looks down at another cat on a snowy day.
dataset/data/coco/val2014/COCO_val2014_000000312175.jpg,A woman with three suitcases stands in front of a car.
dataset/data/coco/val2014/COCO_val2014_000000385181.jpg,A picture of a plate of food that looks to be a soup.
dataset/data/coco/val2014/COCO_val2014_000000165750.jpg,A shower curtain is pulled back in a bathroom. 
dataset/data/coco/val2014/COCO_val2014_000000507958.jpg,A kitchen with oak cabinetry  and white appliances
dataset/data/coco/val2014/COCO_val2014_000000051844.jpg,A picture of a field with multiple animals grazzing.
dataset/data/coco/val2014/COCO_val2014_000000214192.jpg,A picture of two motorcross people skidding in the dirtroad.
dataset/data/coco/val2014/COCO_val2014_000000065258.jpg,"There is a tent, there is also a white chair under the tent."
dataset/data/coco/val2014/COCO_val2014_000000057454.jpg,A bathroom with urinals that have graffiti above them
dataset/data/coco/val2014/COCO_val2014_000000094745.jpg,There is a man in motion playing tennis.
dataset/data/coco/val2014/COCO_val2014_000000540354.jpg,Urinals in a line in a tiled bathroom area.
dataset/data/coco/val2014/COCO_val2014_000000570349.jpg,A picture of a colorful plane flying in the sky. 
dataset/data/coco/val2014/COCO_val2014_000000299042.jpg,A picture of two sheep standing in a pasture.
dataset/data/coco/val2014/COCO_val2014_000000556345.jpg,A welcome sign over a road with cars driving underneath
dataset/data/coco/val2014/COCO_val2014_000000085632.jpg,A TILED RESTROOM WITH NO TOILET PAPER ON THE HOLDER
dataset/data/coco/val2014/COCO_val2014_000000102668.jpg,A large white bus drives through an intersection. 
dataset/data/coco/val2014/COCO_val2014_000000560879.jpg,A large number of different kites being flown by people on a beach.
dataset/data/coco/val2014/COCO_val2014_000000024061.jpg,A picture of a bathroom with a sink and tolet.
dataset/data/coco/val2014/COCO_val2014_000000163155.jpg,A cat crouched over sitting by a brick wall.
dataset/data/coco/val2014/COCO_val2014_000000024061.jpg,A bathroom is decorated in teal and brown.
dataset/data/coco/val2014/COCO_val2014_000000007288.jpg,A toilet seat with arms and the lid open
dataset/data/coco/val2014/COCO_val2014_000000271970.jpg,A church with a clock on the tower is at the entry to a neighborhood.  
dataset/data/coco/val2014/COCO_val2014_000000504900.jpg,A man sitting on a couch with a dog on his lap
dataset/data/coco/val2014/COCO_val2014_000000356145.jpg,A guy stands next to a guy riding a motorcycle. 
dataset/data/coco/val2014/COCO_val2014_000000432605.jpg,A white bathroom with tiled floor and sliding door
dataset/data/coco/val2014/COCO_val2014_000000043092.jpg,A computer that is turned on with piles of paper to the side
dataset/data/coco/val2014/COCO_val2014_000000579593.jpg,A giraffe walks through brush and trees. 
